Student ID	Cumulative GPA	Age	Total Course Credits
54240774	3.17	22	98
25069392	3.99	19	100
21717119	2.67	23	107
94218518	2.94	17	120
94505146	2.22	21	112
30127355	2.07	36	17
21929023	3.62	28	91
77226254	1.91	18	54
42976748	3.81	24	64
23566263	2.10	38	97
18569855	2.13	25	19
53965583	2.58	28	82
35241215	2.82	33	109
46437575	2.19	26	95
68976932	3.26	28	42
32925934	3.48	37	118
48522873	1.86	28	48
38213524	3.40	34	61
27645706	3.67	18	90
28086869	3.86	23	16
76897484	3.16	19	62
16897035	2.30	30	37
90453354	2.86	34	78
93480809	3.02	40	107
47514533	3.81	30	57
72201831	3.77	25	55
74182384	2.83	21	82
28087614	3.12	23	46
91687892	3.96	21	99
71592543	2.51	32	44
20807176	2.02	25	16
28963611	3.51	31	15
49783005	2.59	29	32
70464657	2.66	33	100
22533777	3.49	39	114
93667413	2.34	31	107
25298211	3.78	27	90
45652419	3.72	38	36
38711488	3.71	26	90
97755156	3.03	26	100
48383069	1.97	19	114
93074515	1.89	31	103
93101174	3.89	26	72
89475131	1.82	32	74
95854108	3.16	29	32
70682316	3.45	21	81
65897894	3.66	37	53
81513777	3.69	28	107
29847791	3.17	32	46
91449648	1.98	37	44
12024496	1.97	33	80
95175386	2.95	19	96
80601096	2.36	28	85
51069105	3.92	34	114
64622799	3.96	29	41
81188681	3.10	19	50
40891149	2.38	21	82
55638455	2.69	25	78
13633758	1.84	22	112
39983360	2.54	36	91
77992186	2.62	29	117
20645455	3.12	27	43
46677403	2.52	29	113
48416948	2.45	18	59
40471766	3.12	23	24
45365895	2.99	20	39
67273757	1.92	20	23
46844364	3.89	26	21
24779370	3.10	39	70
66280276	2.16	36	50
38309583	3.85	16	76
77386399	1.94	26	112
15196550	2.95	17	63
33850893	3.66	15	29
71704754	2.69	24	47
40032387	1.82	25	89
77339853	2.66	30	33
68896122	3.51	39	15
82742756	2.95	29	34
55746063	3.53	28	35
12795708	2.48	19	105
35513656	2.52	16	114
19057191	2.88	18	114
69259047	2.40	32	106
29819468	2.10	36	113
36499481	2.96	40	72
70462453	2.81	16	63
63988831	3.94	31	69
65132973	3.24	31	41
46335383	3.17	37	35
47886454	1.86	21	74
90440176	2.83	35	105
33674569	3.13	22	83
66555846	2.49	16	94
79331942	3.76	19	59
14288371	1.84	15	71
65885780	2.49	25	105
91852987	1.88	32	25
80054971	3.79	18	99
33008371	2.76	24	68
50183688	2.73	28	81
94512525	2.87	21	120
98628710	3.36	29	28
93602164	2.12	23	68
34111410	3.46	37	20
32021943	3.27	34	28
84151004	2.81	20	114
42663535	1.98	38	30
58941592	2.68	24	51
22889422	2.25	37	18
84573112	2.45	30	88
50903992	2.02	35	25
44696784	2.10	18	16
24421434	2.36	31	60
61250188	3.30	33	51
12232878	2.86	40	105
68246872	1.95	29	58
22489253	1.91	40	56
79703492	2.96	29	110
27683476	2.90	36	64
70439936	3.50	40	110
91602077	2.44	23	39
18265174	2.81	40	57
36601798	3.03	37	30
67877581	2.40	23	89
55081472	2.45	27	22
92179809	3.23	21	69
44719661	2.08	35	30
28992890	3.65	39	63
60008795	3.04	34	88
20944004	3.82	21	119
59989174	2.29	39	65
43007808	2.33	32	76
24972888	1.88	24	98
87584685	3.00	31	94
86202386	2.34	21	30
95223255	3.52	26	31
58221668	2.78	16	47
37934652	2.28	19	92
60267843	3.88	17	98
69730732	3.29	19	70
21648786	2.93	39	61
47854981	1.80	33	88
12814258	2.67	17	52
43354330	1.93	15	54
42733033	3.77	38	86
77427665	3.15	31	61
74253193	2.95	34	16
41571222	2.48	30	73
92429371	2.22	40	19
19774351	3.29	32	115
91030780	3.39	17	117
13523545	3.25	24	25
27964550	3.64	23	89
61534691	3.51	30	69
12878554	3.41	22	63
57822990	1.87	18	22
97244464	2.87	34	109
29607594	2.32	37	22
84254955	3.49	34	27
26869042	2.67	32	87
61114329	3.09	28	78
93638916	2.56	16	18
60774182	3.47	28	86
16857494	3.66	21	61
55739197	3.46	37	25
98366080	2.29	18	68
71300102	3.23	31	57
28266505	3.21	32	24
31666902	1.94	30	56
78872107	3.80	33	93
84548711	1.90	32	21
93252905	3.39	36	38
65070416	3.71	21	119
80294412	3.84	35	83
86320786	2.98	36	15
91050306	2.50	15	118
60516170	2.17	36	26
24007858	3.06	21	32
55452332	3.74	22	45
67186826	2.92	27	53
15296438	2.85	15	118
26378277	2.14	32	36
63117248	3.64	17	55
48949286	2.00	22	57
77963666	2.91	22	62
20372615	1.93	35	29
12637400	3.80	34	101
52200117	2.24	35	63
43641767	3.27	33	81
51937891	2.19	35	119
54206786	2.13	35	72
99691771	3.64	38	92
35092087	3.70	25	44
17264071	2.22	21	72
61896891	2.78	32	84
53036612	2.00	31	116
46212531	3.00	32	120
16309869	2.82	26	70
46109538	2.31	21	39
20302021	3.19	34	52
40077291	3.61	34	105
31158077	2.25	23	38
54507215	3.18	31	22
10404256	1.87	20	87
51023767	2.31	23	67
11619945	3.34	18	39
14270082	2.06	20	60
50219004	3.78	20	111
23048680	3.97	21	61
41061933	1.96	15	66
83182786	2.22	40	95
46577366	2.35	26	74
15628226	3.50	29	81
72129600	3.01	39	21
75185618	2.86	36	88
55056970	3.93	40	81
99209674	2.00	22	31
13271529	2.38	34	74
65498757	1.85	31	22
88780931	3.14	22	101
24511057	3.73	28	27
94461724	2.23	34	89
85649496	3.92	38	45
86281620	2.76	39	70
78477378	3.85	26	88
68927068	2.45	34	88
46403768	3.83	21	119
24082720	3.68	34	58
74427527	2.08	25	69
41248846	2.73	36	46
46919418	3.14	40	39
46743283	2.11	32	57
59980351	3.44	23	69
37781242	3.09	32	104
83908939	2.98	38	85
68465289	3.62	34	91
60949507	1.96	16	110
43421417	3.95	33	25
73713711	2.04	18	65
97416285	3.36	23	113
56014003	1.92	18	82
11284079	2.77	35	48
32587926	2.73	25	32
15663280	3.77	15	15
63987343	3.86	16	52
62328898	2.67	32	23
53427239	3.19	21	18
79734253	3.45	20	96
54279341	2.56	36	16
97377038	3.38	25	112
48799605	3.93	19	99
77084226	1.91	31	95
86159512	3.18	22	76
82140401	3.84	25	25
40532851	2.31	25	85
88615611	2.59	19	15
48486310	2.28	31	59
16373016	2.55	29	78
23795612	2.74	30	79
49416880	2.07	15	48
21534195	3.97	17	80
17763947	3.26	39	99
48398609	3.35	38	108
66099130	3.21	22	72
42844437	3.58	16	54
93939911	2.05	27	103
65011326	3.18	36	116
48801095	3.88	25	95
13802080	2.94	20	82
42030105	2.21	34	96
58613243	2.36	18	74
68028394	3.24	34	88
37443468	2.51	31	81
68572343	3.79	17	44
63747604	3.92	34	50
88120200	3.60	20	21
47074735	3.80	22	34
46977977	2.78	15	79
62666093	3.55	20	113
72676129	3.36	22	25
69231190	3.84	22	53
64615957	3.43	24	46
66641705	2.43	38	97
95350260	3.30	33	54
83123792	3.54	27	62
58116105	3.98	29	67
11260640	1.98	27	28
68530194	2.25	24	42
56453060	1.81	19	53
96481305	3.94	27	37
51416133	3.22	40	52
25539030	3.96	29	78
29006940	3.92	29	92
79768241	2.60	31	107
14360114	2.10	34	112
12024512	1.89	27	96
12404068	2.58	21	96
21994981	2.47	28	104
55277777	3.40	33	97
91854595	2.17	22	48
41416783	2.42	30	20
60786601	2.60	25	67
10548618	2.27	26	24
45051281	3.43	40	103
85736029	3.88	23	67
20427306	2.31	39	95
65500958	3.05	18	80
80046170	2.10	15	72
63188367	3.21	16	114
81967910	2.39	22	75
18788352	3.98	32	106
56363408	3.08	21	100
81208400	2.96	40	103
45880389	3.01	35	100
30958670	3.08	34	60
53138543	3.81	24	92
52283353	2.33	33	24
86311325	2.32	36	24
45068834	2.14	36	104
20228710	1.86	15	23
44232526	3.47	36	34
68698107	2.62	16	31
59519358	3.08	17	58
65589533	2.69	29	23
78515910	2.32	21	15
92281340	2.57	36	97
27984704	3.95	30	64
37939790	2.05	33	67
67809431	2.35	24	77
71673713	2.19	28	115
72456390	2.02	18	111
35806082	3.90	39	21
82536976	2.97	24	17
25786286	2.81	31	115
43477044	2.45	28	102
10502336	2.25	26	95
59017896	3.24	40	99
70961573	3.08	29	82
64938979	2.84	40	114
96629086	2.05	40	120
16295963	2.62	37	85
66514076	3.12	29	32
55452664	2.23	32	84
52685710	2.80	21	96
76203773	2.56	18	72
16655901	2.64	18	22
79427175	3.77	17	108
80457565	3.65	24	105
60707202	2.18	31	59
23212801	3.26	24	15
69396635	2.80	33	111
39381331	2.54	35	62
69467690	3.46	26	29
56287365	2.19	15	100
50631426	3.45	16	115
21750701	3.30	21	21
56057987	3.83	31	76
99665977	3.75	32	120
21036330	3.93	20	20
76555924	3.56	24	68
40224542	3.29	32	25
83736742	3.43	31	66
83310831	2.20	26	46
46067034	2.91	33	88
19995466	3.64	37	94
84567968	2.17	31	38
35460956	3.02	29	17
43804712	3.82	34	58
39599745	2.61	27	106
90307320	3.15	35	115
53700487	2.86	26	94
99319917	2.66	23	74
57852262	2.08	37	56
92497291	2.06	18	69
79919047	3.67	33	72
43064902	2.14	22	82
35152610	3.56	37	49
20224925	1.90	28	36
38241055	1.88	24	78
88428642	3.70	24	15
62858607	1.91	33	17
49517340	3.25	27	83
66879462	1.82	39	106
27543986	3.67	38	27
91018277	2.49	29	21
75763914	3.90	16	55
13009750	2.54	32	75
60370319	2.91	20	48
30247221	2.71	25	107
92282454	2.82	37	37
75676910	3.71	29	67
89090013	3.91	37	101
14187588	2.16	28	49
76977744	3.13	31	45
27606943	2.64	21	102
32947296	3.49	37	120
19225178	2.98	40	63
95135755	3.34	16	47
45895899	3.19	22	46
16430676	3.65	28	33
84168836	2.16	19	41
36375521	1.94	16	109
82144462	3.65	36	97
21147253	2.36	39	67
60294455	2.77	25	93
39428524	3.63	38	27
61273884	2.66	31	107
16469210	2.86	20	94
91538569	2.38	27	40
38404435	3.95	20	114
75160938	3.31	19	86
55622351	1.94	22	19
81605188	2.66	26	30
65289494	2.83	35	15
52521473	1.87	29	63
54837279	1.82	18	107
75440843	2.92	37	102
88189573	2.45	33	81
95529372	2.57	19	39
46593670	2.60	19	19
67185260	3.54	28	109
51202268	2.33	35	120
73334333	3.14	38	70
67579778	2.37	39	63
78685033	3.16	25	95
10298134	3.86	32	46
81410060	3.27	18	104
19704662	2.75	26	72
83554926	2.67	31	85
58686023	3.10	33	26
63087003	2.15	34	44
24579370	1.99	30	97
80404340	2.16	16	108
73135777	3.64	21	106
99385219	1.84	25	113
30616927	1.85	40	50
90425905	3.46	35	116
15930786	1.87	29	21
92315578	3.00	33	63
36605384	2.72	29	90
25673700	2.41	26	79
41259795	2.34	33	60
63918511	3.19	39	95
88938668	3.86	16	15
88015851	3.38	23	69
78065211	2.25	15	60
84495793	2.13	22	59
91217668	3.22	27	115
26808875	2.68	29	63
87184746	3.95	21	101
26745031	3.65	22	41
44440015	2.82	26	109
67283236	2.97	26	50
11702107	3.82	26	37
77338822	3.33	34	96
86909406	2.23	20	68
31758925	2.83	16	119
90346819	2.08	28	53
48307304	3.80	30	94
58048922	3.15	23	47
80405035	2.94	39	76
94478730	2.02	39	31
73798423	2.49	35	98
74894554	2.12	16	90
27471187	2.87	23	118
49206333	2.18	22	35
73489236	1.87	37	78
63691738	3.16	18	18
80058850	3.12	40	105
96083059	1.96	38	20
10595510	3.42	21	16
53472451	3.99	37	29
78504385	2.57	19	61
91237312	1.92	34	109
86353640	2.66	34	52
61125710	2.25	22	99
39353028	1.84	21	44
63498827	2.20	30	112
69150874	2.24	34	58
85784113	3.56	36	43
85343533	2.69	15	58
14078433	2.13	31	97
49131735	3.26	15	114
75343774	2.64	28	63
10561644	2.89	30	67
10422238	2.09	25	39
44815683	2.76	21	33
15212075	2.13	38	95
41412508	2.77	34	67
49718590	2.85	34	61
31204355	3.12	28	42
90890040	1.82	17	86
31892083	3.57	35	86
94458758	3.84	19	74
81516238	2.66	17	71
44680042	2.14	38	34
41943341	2.94	31	84
36706454	1.84	30	90
13049122	2.76	34	103
51695103	3.94	24	76
93966655	3.44	15	78
96393103	3.36	27	67
64085562	3.78	20	27
98586551	2.38	28	62
81952968	3.41	17	88
87783801	3.35	29	28
27782028	2.39	20	15
30991281	3.35	26	80
78350328	3.87	36	96
55781888	3.42	29	30
26522543	2.10	19	117
95703828	2.25	22	78
97065792	3.75	36	46
14104252	2.70	30	105
73926190	2.32	40	46
70717844	3.79	31	49
36305802	2.72	20	28
40421564	1.91	34	45
14685574	3.62	20	89
56352498	2.46	35	39
32848075	2.75	37	35
73314713	2.98	18	21
51032446	3.98	20	37
33765078	3.02	33	46
94232891	3.03	26	25
12670330	3.04	29	49
92117628	3.01	33	69
22491848	2.61	34	72
61445987	2.88	27	20
84700480	2.13	21	119
77234126	2.63	37	81
68434936	2.20	17	66
21917989	3.00	38	89
56355407	3.69	35	64
81605496	2.77	33	97
55411779	2.65	17	36
24082225	3.73	35	117
19445494	2.72	39	120
22951281	3.85	36	30
60905611	2.05	16	81
56032095	3.08	39	77
54545887	2.45	28	93
18702082	2.33	22	41
42237164	3.44	15	27
97259173	3.09	36	83
87737165	3.21	34	40
95104310	2.56	26	81
63210048	2.79	27	54
11980266	3.07	32	17
66416232	2.73	34	109
49812924	3.16	35	40
82972107	2.35	40	39
33157159	3.25	35	114
69668729	3.08	18	76
19146447	2.84	33	23
64646097	2.64	39	43
18713841	2.90	23	22
65935803	2.16	18	111
21877050	2.33	39	57
27703401	2.93	19	95
83806880	3.65	28	29
63014619	1.91	15	67
17825999	2.65	20	69
15102996	2.94	22	118
93673690	3.82	37	61
76209375	2.45	17	82
70740531	2.85	31	107
70863992	2.66	31	76
93052256	2.24	15	50
50561879	3.10	32	43
72452072	3.21	32	105
14771004	3.97	37	61
18302014	3.34	36	113
75908115	3.13	21	62
51456427	2.21	36	73
62493246	3.59	26	69
36720331	3.74	30	76
65554492	3.84	38	33
32429981	2.02	17	81
83550191	3.95	28	79
13652267	3.65	27	37
93947852	3.96	22	39
59954911	2.89	21	39
50918689	2.31	29	116
55847355	2.47	29	110
85710020	1.92	18	86
83205247	2.21	17	84
73109076	2.15	37	86
57001651	3.94	36	37
23591910	3.18	29	80
38136936	3.08	34	21
46833431	1.87	32	16
50555878	1.90	23	87
15841510	2.33	26	24
27468343	2.26	24	25
28628155	2.64	39	110
86418690	3.33	25	109
59154931	3.93	31	43
24954250	3.06	26	86
16120926	1.99	36	102
84978821	3.99	20	96
13467757	2.00	38	97
37115353	3.86	36	76
14443589	2.37	38	82
37788363	2.15	19	60
31151796	1.94	16	109
82902672	3.41	25	37
51832104	3.83	24	68
98408259	3.61	36	33
13715997	1.91	24	79
15578584	3.45	30	69
15106363	2.02	15	65
95244329	3.43	17	57
76660499	3.45	18	87
84023780	3.02	30	100
49619817	3.34	39	61
51019071	3.80	29	66
96980551	3.48	31	45
52537822	3.33	34	53
12547928	3.26	32	109
71814571	2.56	30	31
75811651	3.65	36	111
52738408	2.60	33	77
80647234	2.66	38	37
88670978	2.83	22	40
11649730	2.75	15	43
30672602	2.41	29	25
18583358	3.19	40	81
65802741	3.12	18	25
98287096	2.85	32	22
58147745	3.99	32	77
76311877	1.93	30	58
89819484	2.76	25	80
14586701	3.95	32	17
13032945	2.83	38	111
19823163	1.82	22	71
60819792	3.42	39	71
63676541	3.79	30	48
97660223	3.89	33	87
14608878	3.46	36	86
91286999	2.73	39	103
34829953	3.79	40	80
89319832	2.87	36	41
38000164	3.44	16	96
14971945	1.89	28	70
15091630	1.82	16	110
30518206	3.66	26	99
77419043	2.47	34	98
47962583	3.32	23	68
95956589	3.27	30	25
35944334	2.85	19	57
73236687	3.38	25	19
13458528	2.96	18	118
96919167	2.40	35	68
51865559	2.10	23	48
67435389	3.28	40	49
74357124	3.13	29	52
90970752	2.50	32	78
85892658	2.70	16	21
22107851	3.26	18	96
50887305	2.34	15	118
86142888	2.34	28	72
16506468	2.25	23	83
96407557	2.56	24	114
50110805	2.07	21	30
26586610	3.08	36	23
59341441	2.04	26	47
20456071	3.33	31	40
56697702	1.81	15	110
73717155	3.64	15	24
10058324	2.07	22	73
88498943	2.90	23	119
97705696	2.51	40	30
13673250	3.88	35	96
28858024	2.68	33	78
17570576	1.91	16	84
85717349	3.12	37	114
18874162	3.14	37	49
79578518	2.68	16	33
57024668	2.55	39	52
93231995	3.43	21	77
63023948	3.24	15	29
75742380	2.99	22	92
89078074	3.54	29	67
44553919	3.80	18	30
82769336	4.00	19	98
88216487	2.79	21	95
53156155	3.24	34	76
10861572	3.29	25	41
21216419	2.00	23	64
88752184	2.83	23	84
57081945	3.10	17	109
97521862	3.63	23	77
42417431	3.53	22	22
49956547	3.36	38	71
78904637	2.62	38	52
45307910	2.26	17	52
54278146	2.19	40	50
11190110	3.23	18	79
24892087	3.30	16	92
21782294	2.89	36	45
96613635	2.14	17	84
54678117	2.18	16	36
36226077	3.70	30	86
86549627	3.08	25	73
97830938	3.13	37	112
56700611	2.81	26	22
32925078	2.12	17	31
75255493	3.13	23	67
13892677	3.49	27	99
84683843	1.93	17	68
73356389	1.87	31	118
33762373	3.32	33	117
81518079	3.92	26	101
81731952	3.15	22	84
34164385	3.84	29	39
76155542	3.60	29	30
48396339	3.83	21	54
65685486	3.86	31	75
91606841	3.00	19	116
56503253	3.92	33	70
51976176	3.52	24	30
14500256	2.86	18	53
66837799	3.29	27	64
96799013	2.97	24	118
18535330	3.09	16	102
45677669	2.09	32	82
77870714	3.54	26	99
52472134	2.76	17	22
51262242	3.16	29	61
32441474	2.85	19	85
69337875	3.86	16	42
24316251	2.29	17	39
52639652	3.01	31	46
31642840	3.58	39	84
63421976	1.86	36	94
96131750	1.98	31	105
18222326	2.67	40	35
11696140	4.00	37	98
16731991	3.33	19	111
52923201	2.32	34	23
88840527	2.20	37	49
99582214	2.27	21	101
21360711	3.30	37	119
97441470	2.84	34	109
63284103	2.46	29	115
90211024	2.93	18	47
11851145	2.02	28	36
47417688	3.61	27	64
11699034	2.09	31	102
39271924	3.13	19	28
97079024	2.48	24	42
96778277	2.23	37	34
59541665	3.71	18	101
10954577	3.11	30	92
81539487	3.82	24	104
34162460	1.96	20	36
43860440	2.18	32	17
60587723	2.49	18	70
70303322	1.85	39	62
99236610	2.81	17	101
68059329	3.17	27	71
67975091	2.54	28	65
80024184	2.41	29	98
70497398	2.52	34	75
81222625	1.89	19	111
46108365	1.86	18	86
29620111	2.13	20	38
80733368	1.89	21	78
19438497	2.89	26	50
84553319	1.90	18	104
71308510	2.95	20	44
69040330	3.57	18	75
26497834	2.00	39	39
15633627	3.36	20	93
16808223	2.66	19	96
63781313	3.80	21	30
25581814	2.74	34	86
72042982	3.59	16	26
89199211	2.01	16	42
63178978	3.60	22	19
44034802	2.52	19	25
27685976	2.57	25	45
35067410	3.33	17	39
25441121	2.23	17	53
34738816	2.50	30	18
41792653	2.29	34	15
55811959	1.82	19	64
44069589	2.73	34	79
51088334	3.09	31	95
70083766	3.49	27	45
88027227	1.93	36	71
28141703	3.89	26	91
18635236	2.57	31	57
45843010	2.07	38	81
29050680	3.73	37	41
39747261	2.55	30	107
49090469	3.20	26	94
20565361	1.98	38	77
41364133	2.27	19	27
50466531	2.88	27	20
77035643	2.02	17	79
40456797	2.52	20	42
19004094	3.59	24	110
15040725	3.87	21	65
14984475	3.91	37	113
25760323	2.77	25	20
61055546	2.60	25	87
46990759	3.83	18	103
51325448	3.16	38	108
33947550	3.73	38	108
99700000	2.68	18	34
17471704	3.92	21	21
72547696	1.93	38	26
32109714	2.40	18	96
32774724	3.53	35	72
22539050	2.72	35	106
49128749	2.40	30	74
62982431	2.05	24	61
84942323	3.01	33	66
52388780	3.33	34	78
51464129	2.11	22	57
28377302	3.80	19	83
89260883	2.18	40	90
69103127	2.46	32	30
34225528	2.75	15	73
52826379	3.77	19	23
64405620	1.96	38	62
94523922	2.13	36	48
36895374	2.49	37	90
12115359	2.56	33	44
16022975	3.61	38	61
25249590	3.39	15	72
21201410	2.96	28	78
94633657	1.83	16	105
25990888	3.34	22	68
83111450	2.53	38	94
12774284	3.79	30	93
57839898	2.97	24	84
95156079	3.30	32	35
82387002	2.30	20	119
85647968	2.74	26	113
18656952	3.88	33	48
54484139	2.74	34	112
46410442	2.86	28	20
89970895	3.42	38	115
58752737	2.27	37	72
53067355	3.68	37	43
45077565	2.39	23	76
40615367	2.67	25	36
62683227	3.07	17	78
88957726	2.26	31	48
48487688	3.35	40	51
63590465	1.85	27	102
42152760	2.33	30	62
43124518	3.11	21	16
76927697	3.92	32	68
76671049	3.57	40	42
42800204	2.58	35	61
25575732	3.31	19	30
46729392	3.20	20	78
81432982	2.18	28	21
63806821	2.53	25	49
63906886	3.04	33	119
50596632	3.59	38	60
20670874	3.30	37	111
37512251	2.53	32	82
65230303	1.90	24	53
26142682	3.30	23	115
63401033	2.68	31	45
56841269	3.80	31	57
24800355	2.09	37	52
65541585	2.87	28	109
57262216	2.40	39	84
67562897	3.15	16	46
22569175	3.69	36	21
40859490	3.87	35	73
87431724	1.81	37	29
20988278	2.19	25	48
16270743	1.82	15	24
53969845	2.18	26	112
15168941	2.14	28	88
45090894	2.39	39	57
79735424	2.13	18	17
95897998	2.32	24	114
24669178	3.93	29	96
65213577	3.29	24	16
89380930	2.50	31	100
96302163	1.88	18	99
10786701	2.71	40	66
82785419	3.70	22	82
13304057	3.14	22	105
23349007	1.80	21	89
24594638	2.70	33	93
66645076	2.41	22	55
21593274	3.46	30	54
94129650	3.79	36	85
38863487	2.52	26	59
22548487	3.18	39	23
41256085	1.81	27	39
46312148	2.07	29	68
32645255	2.38	25	103
11119120	2.18	24	117
37695408	2.50	15	29
28693708	3.82	20	93
54225335	1.81	29	106
89678206	2.37	18	75
74650146	2.19	16	112
70200327	3.92	18	54
89714498	3.24	40	57
65037644	3.33	31	94
77139641	3.42	19	46
17393352	2.98	25	19
50435248	3.87	15	96
83898789	3.84	27	107
37342603	2.77	19	28
32129566	3.51	37	102
55678775	2.94	20	114
10427736	2.48	39	74
96034062	2.27	33	48
92819900	1.94	20	46
90894539	3.49	17	110
50327857	2.41	19	112
73097660	3.75	36	88
91530190	2.47	17	104
48320210	2.14	24	100
13009550	3.65	39	86
88341812	2.73	37	105
86386873	2.80	34	38
88747746	2.85	27	55
75481401	2.08	36	42
57764269	2.54	30	119
82967872	1.84	29	36
40314762	2.98	39	54
23504698	2.11	38	94
59584168	3.27	24	113
74700681	3.66	28	111
61852983	2.54	33	38
93190120	3.40	22	63
28024195	3.71	40	87
79770539	3.48	19	89
44099702	3.58	40	112
27539557	2.41	40	79
15067218	3.08	15	23
73544944	2.83	24	52
21432247	2.61	18	74
78271852	3.44	19	20
41407328	2.26	36	20
74290021	2.13	29	23
38179802	2.35	19	37
60692855	2.93	21	113
79950759	3.69	24	52
49431925	3.30	16	38
43134729	2.79	37	72
15392178	3.86	24	39
32288920	2.17	16	27
84817709	2.22	40	76
81350474	3.13	31	79
69051772	3.47	28	61
79982309	2.06	37	57
30056310	2.80	26	27
48044432	2.16	18	90
26354378	3.12	40	49
27014054	1.85	28	22
36528966	2.74	39	113
93998855	1.96	37	31
40965151	2.72	22	114
70299730	2.65	37	108
74859288	2.03	32	75
46023168	3.15	17	62
85650205	2.46	32	29
70015541	2.27	39	63
39040826	3.96	23	31
59379429	2.70	34	89
55546690	4.00	40	29
72650897	2.25	39	52
63051179	2.61	35	110
43332767	2.28	26	52
63236071	3.72	16	31
17819572	2.50	24	41
96039838	2.76	15	82
23772628	3.26	27	101
35692294	2.63	23	55
73645433	3.30	34	30
31081248	3.12	24	113
60534410	3.29	21	120
35236624	2.23	40	114
14989452	3.76	23	100
18821664	3.89	25	52
87590093	2.71	33	49
97428643	2.09	28	19
37525896	2.54	36	93
81484960	2.19	38	42
93954983	2.58	28	103
53677224	3.39	39	59
84337129	2.35	36	24
61603568	3.74	23	120
56769953	3.32	23	90
14620017	2.33	17	59
87311776	3.69	26	110
97232919	3.69	40	42
23036757	2.22	22	27
42250608	2.42	40	81
74109143	2.75	16	96
62686703	2.95	15	40
46119140	3.89	33	67
95893023	3.94	20	47
56571121	3.97	36	51
60755752	2.85	22	62
84989553	3.80	15	85
55526262	3.55	36	58
52060090	2.04	21	117
49122800	3.39	34	56
68318799	2.01	19	74
80208715	2.88	19	35
34690525	1.85	32	111
13222031	3.76	36	64
41951821	3.77	22	37
27772477	3.96	24	20
37313576	3.37	37	115
62138725	2.00	30	19
37126643	1.91	19	73
92352327	3.97	24	55
50724824	3.49	36	57
86085587	2.73	15	97
99824252	1.84	24	110
64434000	1.95	18	115
72638374	2.80	17	28
26139337	2.11	26	26
96920121	3.13	26	40
58674131	2.59	19	46
45806452	2.65	15	92
48611759	1.96	19	96
23886786	3.48	31	63
95410352	2.14	21	25
29530744	3.62	28	27
29583065	2.63	32	80
63425433	3.13	21	96
68751645	3.78	24	35
93222351	3.37	28	19
98179139	3.79	24	84
48574457	3.95	39	90
32036010	2.30	39	118
84174487	2.34	32	57
36379362	3.51	22	70
94405270	2.01	26	107
46783696	3.16	20	62
99847792	3.84	15	16
49415638	4.00	37	23
56529112	3.73	22	88
15359149	2.49	28	102
71284880	3.30	26	83
66120462	3.90	23	82
75827448	3.01	21	28
59079188	2.18	29	54
52876478	2.03	37	113
42594438	2.71	36	98
62796863	2.05	36	99
74154891	3.20	18	88
66727080	2.39	20	23
70058759	3.72	16	24
85713451	3.27	37	50
88863450	2.15	21	69
93967589	2.92	25	21
